date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:46:51	96256/96256	---M--	200	added ('OK')	font/woff	date:Wed,%2002%20Aug%202023%2010:30:54%20GMT	http://avalogtrade.com/v1/front/fonts/fa-solid-900.woff	C:/My%20Web%20Sites/frmabas/avalogtrade.com/v1/front/fonts/fa-solid-900.woff	(from http://avalogtrade.com/v1/front/css/font-awesome.min.css)
10:46:54	78748/78748	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2002%20Aug%202023%2010:30:54%20GMT	http://avalogtrade.com/v1/front/fonts/themify9f249f249f24.eot?-fvbane	C:/My%20Web%20Sites/frmabas/avalogtrade.com/v1/front/fonts/themify9f249f249f249f24.eot	(from http://avalogtrade.com/v1/front/css/themify-icons.css)
10:46:56	78748/78748	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2002%20Aug%202023%2010:30:54%20GMT	http://avalogtrade.com/v1/front/fonts/themifyd41dd41dd41d.eot?	C:/My%20Web%20Sites/frmabas/avalogtrade.com/v1/front/fonts/themifyd41dd41dd41dd41d.eot	(from http://avalogtrade.com/v1/front/css/themify-icons.css)
10:46:58	234269/234269	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Aug%202023%2010:30:54%20GMT	http://avalogtrade.com/v1/front/fonts/themify9f249f249f24.svg?-fvbane	C:/My%20Web%20Sites/frmabas/avalogtrade.com/v1/front/fonts/themify9f249f249f249f24.svg	(from http://avalogtrade.com/v1/front/css/themify-icons.css)
10:47:01	12136/12136	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2002%20Aug%202023%2010:30:54%20GMT	http://avalogtrade.com/v1/front/revolution/fonts/revicons/revicons90c690c690c6.eot?5510888	C:/My%20Web%20Sites/frmabas/avalogtrade.com/v1/front/revolution/fonts/revicons/revicons90c690c690c690c6.eot	(from http://avalogtrade.com/v1/front/revolution/css/settings.css)
10:47:01	186444/186444	---M-Z	200	added ('OK')	font/ttf	date:Wed,%2002%20Aug%202023%2010:30:54%20GMT	http://avalogtrade.com/v1/front/fonts/fa-solid-900.ttf	C:/My%20Web%20Sites/frmabas/avalogtrade.com/v1/front/fonts/fa-solid-900.ttf	(from http://avalogtrade.com/v1/front/css/font-awesome.min.css)
10:47:02	7536/7536	---M--	200	added ('OK')	font/woff	date:Wed,%2002%20Aug%202023%2010:30:54%20GMT	http://avalogtrade.com/v1/front/revolution/fonts/revicons/revicons90c690c690c6.woff?5510888	C:/My%20Web%20Sites/frmabas/avalogtrade.com/v1/front/revolution/fonts/revicons/revicons90c690c690c690c6.woff	(from http://avalogtrade.com/v1/front/revolution/css/settings.css)
10:47:03	56108/56108	---M--	200	added ('OK')	font/woff	date:Wed,%2002%20Aug%202023%2010:30:54%20GMT	http://avalogtrade.com/v1/front/fonts/themify9f249f249f24.woff?-fvbane	C:/My%20Web%20Sites/frmabas/avalogtrade.com/v1/front/fonts/themify9f249f249f249f24.woff	(from http://avalogtrade.com/v1/front/css/themify-icons.css)
10:47:03	13532/13532	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Aug%202023%2010:30:54%20GMT	http://avalogtrade.com/v1/front/revolution/fonts/revicons/revicons90c690c690c6.svg?5510888	C:/My%20Web%20Sites/frmabas/avalogtrade.com/v1/front/revolution/fonts/revicons/revicons90c690c690c690c6.svg	(from http://avalogtrade.com/v1/front/revolution/css/settings.css)
10:47:03	11968/11968	---M-Z	200	added ('OK')	font/ttf	date:Wed,%2002%20Aug%202023%2010:30:54%20GMT	http://avalogtrade.com/v1/front/revolution/fonts/revicons/revicons90c690c690c6.ttf?5510888	C:/My%20Web%20Sites/frmabas/avalogtrade.com/v1/front/revolution/fonts/revicons/revicons90c690c690c690c6.ttf	(from http://avalogtrade.com/v1/front/revolution/css/settings.css)
10:47:03	78584/78584	---M-Z	200	added ('OK')	font/ttf	date:Wed,%2002%20Aug%202023%2010:30:54%20GMT	http://avalogtrade.com/v1/front/fonts/themify9f249f249f24.ttf?-fvbane	C:/My%20Web%20Sites/frmabas/avalogtrade.com/v1/front/fonts/themify9f249f249f249f24.ttf	(from http://avalogtrade.com/v1/front/css/themify-icons.css)
10:47:03	326/326	---M-Z	200	added ('OK')	text/html	date:Sat,%2002%20Mar%202024%2015:07:06%20GMT	http://avalogtrade.com/v1/front/revolution/css/openhand.html	C:/My%20Web%20Sites/frmabas/avalogtrade.com/v1/front/revolution/css/openhand.html	(from http://avalogtrade.com/v1/front/revolution/css/settings.css)
10:47:04	326/326	---M-Z	200	added ('OK')	text/html	date:Sat,%2002%20Mar%202024%2015:07:06%20GMT	http://avalogtrade.com/v1/front/revolution/css/closedhand.html	C:/My%20Web%20Sites/frmabas/avalogtrade.com/v1/front/revolution/css/closedhand.html	(from http://avalogtrade.com/v1/front/revolution/css/settings.css)
10:47:04	933/933	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Aug%202023%2010:30:54%20GMT	http://avalogtrade.com/v1/front/revolution/assets/gridtile.png	C:/My%20Web%20Sites/frmabas/avalogtrade.com/v1/front/revolution/assets/gridtile.png	(from http://avalogtrade.com/v1/front/revolution/css/settings.css)
10:47:04	951/951	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Aug%202023%2010:30:54%20GMT	http://avalogtrade.com/v1/front/revolution/assets/gridtile_white.png	C:/My%20Web%20Sites/frmabas/avalogtrade.com/v1/front/revolution/assets/gridtile_white.png	(from http://avalogtrade.com/v1/front/revolution/css/settings.css)
10:47:05	938/938	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Aug%202023%2010:30:54%20GMT	http://avalogtrade.com/v1/front/revolution/assets/gridtile_3x3.png	C:/My%20Web%20Sites/frmabas/avalogtrade.com/v1/front/revolution/assets/gridtile_3x3.png	(from http://avalogtrade.com/v1/front/revolution/css/settings.css)
10:47:05	935/935	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Aug%202023%2010:30:54%20GMT	http://avalogtrade.com/v1/front/revolution/assets/gridtile_3x3_white.png	C:/My%20Web%20Sites/frmabas/avalogtrade.com/v1/front/revolution/assets/gridtile_3x3_white.png	(from http://avalogtrade.com/v1/front/revolution/css/settings.css)
10:47:05	184/184	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Aug%202023%2010:30:54%20GMT	http://avalogtrade.com/v1/front/revolution/assets/coloredbg.png	C:/My%20Web%20Sites/frmabas/avalogtrade.com/v1/front/revolution/assets/coloredbg.png	(from http://avalogtrade.com/v1/front/revolution/css/settings.css)
10:47:06	2545/2545	---M--	200	added ('OK')	image/gif	date:Wed,%2002%20Aug%202023%2010:30:54%20GMT	http://avalogtrade.com/v1/front/revolution/assets/loader.gif	C:/My%20Web%20Sites/frmabas/avalogtrade.com/v1/front/revolution/assets/loader.gif	(from http://avalogtrade.com/v1/front/revolution/css/settings.css)
10:47:06	1071/1071	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Aug%202023%2010:30:54%20GMT	http://avalogtrade.com/v1/front/images/select-arrow.png	C:/My%20Web%20Sites/frmabas/avalogtrade.com/v1/front/images/select-arrow.png	(from http://avalogtrade.com/v1/front/css/style.css)
10:47:07	488/488	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Aug%202023%2010:30:52%20GMT	http://avalogtrade.com/v1/front/images/country-flag-16X16/usa.png	C:/My%20Web%20Sites/frmabas/avalogtrade.com/v1/front/images/country-flag-16X16/usa.png	(from http://avalogtrade.com/v1/front/css/style.css)
10:47:08	388/388	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Aug%202023%2010:30:52%20GMT	http://avalogtrade.com/v1/front/images/country-flag-16X16/england.png	C:/My%20Web%20Sites/frmabas/avalogtrade.com/v1/front/images/country-flag-16X16/england.png	(from http://avalogtrade.com/v1/front/css/style.css)
10:47:08	469/469	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Aug%202023%2010:30:52%20GMT	http://avalogtrade.com/v1/front/images/country-flag-16X16/china.png	C:/My%20Web%20Sites/frmabas/avalogtrade.com/v1/front/images/country-flag-16X16/china.png	(from http://avalogtrade.com/v1/front/css/style.css)
10:47:09	611/611	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Aug%202023%2010:30:52%20GMT	http://avalogtrade.com/v1/front/images/country-flag-16X16/hong-kong.png	C:/My%20Web%20Sites/frmabas/avalogtrade.com/v1/front/images/country-flag-16X16/hong-kong.png	(from http://avalogtrade.com/v1/front/css/style.css)
10:47:09	446/446	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Aug%202023%2010:30:52%20GMT	http://avalogtrade.com/v1/front/images/country-flag-16X16/france.png	C:/My%20Web%20Sites/frmabas/avalogtrade.com/v1/front/images/country-flag-16X16/france.png	(from http://avalogtrade.com/v1/front/css/style.css)
10:47:11	1166/1166	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Aug%202023%2010:30:54%20GMT	http://avalogtrade.com/v1/front/images/arrow-prev-light-dark.png	C:/My%20Web%20Sites/frmabas/avalogtrade.com/v1/front/images/arrow-prev-light-dark.png	(from http://avalogtrade.com/v1/front/css/style.css)
10:47:12	1169/1169	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Aug%202023%2010:30:54%20GMT	http://avalogtrade.com/v1/front/images/arrow-next-light-dark.png	C:/My%20Web%20Sites/frmabas/avalogtrade.com/v1/front/images/arrow-next-light-dark.png	(from http://avalogtrade.com/v1/front/css/style.css)
10:47:12	968/968	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Aug%202023%2010:30:52%20GMT	http://avalogtrade.com/v1/front/images/icon-move-light.png	C:/My%20Web%20Sites/frmabas/avalogtrade.com/v1/front/images/icon-move-light.png	(from http://avalogtrade.com/v1/front/css/style.css)
10:47:12	129/129	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Aug%202023%2010:30:52%20GMT	http://avalogtrade.com/v1/front/images/icon-move-black.png	C:/My%20Web%20Sites/frmabas/avalogtrade.com/v1/front/images/icon-move-black.png	(from http://avalogtrade.com/v1/front/css/style.css)
10:47:13	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Jul%202024%2009:47:13%20GMT	http://avalogtrade.com/v1/front/assets/img/crypto.jpg	C:/My%20Web%20Sites/frmabas/avalogtrade.com/v1/front/assets/img/crypto.jpg	(from http://avalogtrade.com/?a=about)
10:47:13	0/0	---M--	301	error ('Moved%20Permanently')	application/binary	date:Wed,%2024%20Jul%202024%2009:47:13%20GMT	http://translate.google.com/translate_a/element.js?cb=googleTranslateElementInit	C:/My%20Web%20Sites/frmabas/translate.google.com/translate_a/element.6da0d8.delayed	(from http://avalogtrade.com/?a=about)
10:47:28	807039/807039	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Jul%202024%2017:41:01%20GMT	https://images.pexels.com/photos/4960438/pexels-photo-4960438.jpeg	C:/My%20Web%20Sites/frmabas/images.pexels.com/photos/4960438/pexels-photo-4960438.jpg	(from http://avalogtrade.com/v1/front/css/style.css)
10:47:34	92336/92336	---MC-	200	added ('OK')	text/javascript	date:Wed,%2024%20Jul%202024%2009:47:15%20GMT	https://translate.google.com/translate_a/element.js?cb=googleTranslateElementInit	C:/My%20Web%20Sites/frmabas/translate.google.com/translate_a/elementa0d8.js	(from http://avalogtrade.com/?a=about)
10:47:49	91966/91966	---M--	200	added ('OK')	image/jpeg	date:Wed,%2002%20Aug%202023%2010:30:54%20GMT	http://avalogtrade.com/v1/front/images/about-img1.jpg	C:/My%20Web%20Sites/frmabas/avalogtrade.com/v1/front/images/about-img1.jpg	(from http://avalogtrade.com/?a=about)
10:47:55	89459/89459	---M--	200	added ('OK')	image/jpeg	date:Wed,%2002%20Aug%202023%2010:30:54%20GMT	http://avalogtrade.com/v1/front/images/section-gold-bg.jpg	C:/My%20Web%20Sites/frmabas/avalogtrade.com/v1/front/images/section-gold-bg.jpg	(from http://avalogtrade.com/?a=about)
10:47:59	18631/18631	---M--	200	added ('OK')	image/jpeg	date:Wed,%2002%20Aug%202023%2010:30:54%20GMT	http://avalogtrade.com/v1/front/images/avtar-07.jpg	C:/My%20Web%20Sites/frmabas/avalogtrade.com/v1/front/images/avtar-07.jpg	(from http://avalogtrade.com/?a=about)
10:48:01	293847/293847	---M--	200	added ('OK')	image/jpeg	date:Wed,%2002%20Aug%202023%2010:30:54%20GMT	http://avalogtrade.com/v1/front/images/parallax-bg17.jpg	C:/My%20Web%20Sites/frmabas/avalogtrade.com/v1/front/images/parallax-bg17.jpg	(from http://avalogtrade.com/?a=about)
10:48:01	13447/13447	---M--	200	added ('OK')	image/jpeg	date:Wed,%2002%20Aug%202023%2010:30:52%20GMT	http://avalogtrade.com/v1/front/images/avtar-08.jpg	C:/My%20Web%20Sites/frmabas/avalogtrade.com/v1/front/images/avtar-08.jpg	(from http://avalogtrade.com/?a=about)
10:48:03	14091/14091	---M--	200	added ('OK')	image/jpeg	date:Wed,%2002%20Aug%202023%2010:30:52%20GMT	http://avalogtrade.com/v1/front/images/avtar-09.jpg	C:/My%20Web%20Sites/frmabas/avalogtrade.com/v1/front/images/avtar-09.jpg	(from http://avalogtrade.com/?a=about)
10:48:03	235144/235144	---M--	200	added ('OK')	image/jpeg	date:Wed,%2002%20Aug%202023%2010:30:54%20GMT	http://avalogtrade.com/v1/front/images/parallax-bg15.jpg	C:/My%20Web%20Sites/frmabas/avalogtrade.com/v1/front/images/parallax-bg15.jpg	(from http://avalogtrade.com/?a=about)
10:48:05	124545/124545	---M--	200	added ('OK')	image/jpeg	date:Wed,%2002%20Aug%202023%2010:30:54%20GMT	http://avalogtrade.com/v1/front/images/testimonial-parallax-img.jpg	C:/My%20Web%20Sites/frmabas/avalogtrade.com/v1/front/images/testimonial-parallax-img.jpg	(from http://avalogtrade.com/?a=about)
10:48:05	148217/148217	---M--	200	added ('OK')	image/png	date:Sun,%2023%20Jun%202024%2020:48:26%20GMT	https://i.im.ge/2024/06/24/K4ooMG.500-5007657-fca-cross-logo-fellowship-christian-athletes-hd-png-removebg-preview.png	C:/My%20Web%20Sites/frmabas/i.im.ge/2024/06/24/K4ooMG.500-5007657-fca-cross-logo-fellowship-christian-athletes-hd-png-removebg-preview.png	(from http://avalogtrade.com/?a=about)
10:48:07	4774/4774	---M--	200	added ('OK')	image/png	date:Tue,%2028%20Feb%202023%2001:18:03%20GMT	https://www.finra.org/sites/default/files/2023-02/FINRA_Corporate_Logo.png	C:/My%20Web%20Sites/frmabas/www.finra.org/sites/default/files/2023-02/FINRA_Corporate_Logo.png	(from http://avalogtrade.com/?a=about)
10:48:07	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Jul%202024%2009:48:07%20GMT	http://avalogtrade.com/www.google-analytics.com/analytics.js	C:/My%20Web%20Sites/frmabas/avalogtrade.com/www.google-analytics.com/analytics.7a.delayed	(from http://avalogtrade.com/?a=about)
10:48:19	191182/191182	---M--	200	added ('OK')	image/jpeg	date:Wed,%2002%20Aug%202023%2010:30:52%20GMT	http://avalogtrade.com/v1/front/images/parallax-bg32.jpg	C:/My%20Web%20Sites/frmabas/avalogtrade.com/v1/front/images/parallax-bg32.jpg	(from http://avalogtrade.com/?a=terms-conditions)
10:48:24	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Jul%202024%2009:48:22%20GMT	http://avalogtrade.com/v1/front/images/steel-pipe-construction-project.jpeg	C:/My%20Web%20Sites/frmabas/avalogtrade.com/v1/front/images/steel-pipe-construction-project.7f.delayed	(from http://avalogtrade.com/?a=oil-and-gas)
10:48:25	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Jul%202024%2009:48:24%20GMT	http://avalogtrade.com/v1/front/images/FqzLTXOaUAAKocW-2.jpeg	C:/My%20Web%20Sites/frmabas/avalogtrade.com/v1/front/images/FqzLTXOaUAAKocW-2.jpeg	(from http://avalogtrade.com/?a=oil-and-gas)
10:48:28	86973/86973	---M--	200	added ('OK')	image/jpeg	date:Wed,%2002%20Aug%202023%2010:30:52%20GMT	http://avalogtrade.com/v1/front/images/about-img3.jpg	C:/My%20Web%20Sites/frmabas/avalogtrade.com/v1/front/images/about-img3.jpg	(from http://avalogtrade.com/?a=crypto)
10:48:28	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Jul%202024%2009:48:25%20GMT	http://avalogtrade.com/v1/front/images/oil-inspection.jpeg	C:/My%20Web%20Sites/frmabas/avalogtrade.com/v1/front/images/oil-inspection.jpeg	(from http://avalogtrade.com/?a=oil-and-gas)
10:48:28	141169/141169	---M--	200	added ('OK')	image/jpeg	date:Wed,%2002%20Aug%202023%2010:30:54%20GMT	http://avalogtrade.com/v1/front/images/hb-crypto-desk.jpg	C:/My%20Web%20Sites/frmabas/avalogtrade.com/v1/front/images/hb-crypto-desk.jpg	(from http://avalogtrade.com/?a=crypto)
10:48:30	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Jul%202024%2009:48:28%20GMT	http://avalogtrade.com/v1/front/images/rig-pf-1-300x200.jpeg	C:/My%20Web%20Sites/frmabas/avalogtrade.com/v1/front/images/rig-pf-1-300x200.jpeg	(from http://avalogtrade.com/?a=oil-and-gas)
10:48:32	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Jul%202024%2009:48:30%20GMT	http://avalogtrade.com/v1/front/images/oil-construction-project.jpeg	C:/My%20Web%20Sites/frmabas/avalogtrade.com/v1/front/images/oil-construction-project.jpeg	(from http://avalogtrade.com/?a=oil-and-gas)
10:48:39	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Jul%202024%2009:48:37%20GMT	http://avalogtrade.com/%22v1/front/images/cfd-indices-parallex-bg.jpg%22	C:/My%20Web%20Sites/frmabas/avalogtrade.com/_v1/front/images/cfd-indices-parallex-bg.86.delayed	(from http://avalogtrade.com/?a=indices)
10:48:39	29712/29712	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Aug%202023%2010:30:54%20GMT	http://avalogtrade.com/v1/front/images/spot-metal-trading-platforms.png	C:/My%20Web%20Sites/frmabas/avalogtrade.com/v1/front/images/spot-metal-trading-platforms.png	(from http://avalogtrade.com/?a=indices)
10:48:40	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Jul%202024%2009:48:39%20GMT	http://avalogtrade.com/%22v1/front/images/about-img1.jpg%22	C:/My%20Web%20Sites/frmabas/avalogtrade.com/_v1/front/images/about-img1.jpg_	(from http://avalogtrade.com/?a=indices)
10:48:42	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Jul%202024%2009:48:41%20GMT	http://avalogtrade.com/%22v1/front/images/parallax-bg32.jpg%22	C:/My%20Web%20Sites/frmabas/avalogtrade.com/_v1/front/images/parallax-bg32.jpg_	(from http://avalogtrade.com/?a=pricing)
10:48:46	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Jul%202024%2009:48:46%20GMT	http://avalogtrade.com/dash/plugins/jvectormap/jquery-jvectormap-2.0.2.css%22%20rel=%22stylesheet	C:/My%20Web%20Sites/frmabas/avalogtrade.com/dash/plugins/jvectormap/jquery-jvectormap-2.0.2.8a.delayed	(from http://avalogtrade.com/?a=faq)
10:48:47	2235/2235	---M-Z	200	added ('OK')	text/css	date:Fri,%2020%20Jan%202023%2020:45:26%20GMT	http://avalogtrade.com/dash/css/custom.css	C:/My%20Web%20Sites/frmabas/avalogtrade.com/dash/css/custom.css	(from http://avalogtrade.com/?a=faq)
10:48:48	153376/153376	---M--	200	added ('OK')	image/jpeg	date:Wed,%2002%20Aug%202023%2010:30:54%20GMT	http://avalogtrade.com/v1/front/images/hb-cfd-indices-desk.jpg	C:/My%20Web%20Sites/frmabas/avalogtrade.com/v1/front/images/hb-cfd-indices-desk.jpg	(from http://avalogtrade.com/?a=indices)
10:48:49	192/192	---M--	200	added ('OK')	text/css	date:Fri,%2020%20Jan%202023%2020:45:28%20GMT	http://avalogtrade.com/dash/css/dashboard.css	C:/My%20Web%20Sites/frmabas/avalogtrade.com/dash/css/dashboard.css	(from http://avalogtrade.com/?a=faq)
10:48:50	53050/53050	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Nov%202022%2014:44:24%20GMT	http://avalogtrade.com/images/favicon.png	C:/My%20Web%20Sites/frmabas/avalogtrade.com/images/favicon.png	(from http://avalogtrade.com/?a=faq)
10:48:53	17551/17551	---M-Z	200	added ('OK')	text/css	date:Fri,%2020%20Jan%202023%2020:45:26%20GMT	http://avalogtrade.com/dash/plugins/select2/select2.min.css	C:/My%20Web%20Sites/frmabas/avalogtrade.com/dash/plugins/select2/select2.min.css	(from http://avalogtrade.com/?a=faq)
10:48:54	251223/251223	---M-Z	200	added ('OK')	text/css	date:Fri,%2020%20Jan%202023%2020:45:26%20GMT	http://avalogtrade.com/dash/assets/css/bootstrap.min.css	C:/My%20Web%20Sites/frmabas/avalogtrade.com/dash/assets/css/bootstrap.min.css	(from http://avalogtrade.com/?a=faq)
10:48:56	36685/36685	---M-Z	200	added ('OK')	text/css	date:Fri,%2020%20Jan%202023%2020:45:26%20GMT	http://avalogtrade.com/dash/assets/css/jquery-ui.min.css	C:/My%20Web%20Sites/frmabas/avalogtrade.com/dash/assets/css/jquery-ui.min.css	(from http://avalogtrade.com/?a=faq)
10:49:00	511527/511527	---M-Z	200	added ('OK')	text/css	date:Fri,%2020%20Jan%202023%2020:45:28%20GMT	http://avalogtrade.com/dash/assets/css/icons.min.css	C:/My%20Web%20Sites/frmabas/avalogtrade.com/dash/assets/css/icons.min.css	(from http://avalogtrade.com/?a=faq)
10:49:02	1064/1064	---M-Z	200	added ('OK')	text/css	date:Fri,%2020%20Jan%202023%2020:45:26%20GMT	http://avalogtrade.com/dash/assets/css/custom.css	C:/My%20Web%20Sites/frmabas/avalogtrade.com/dash/assets/css/custom.css	(from http://avalogtrade.com/?a=faq)
10:49:03	2568/2568	---M-Z	200	added ('OK')	text/css	date:Fri,%2020%20Jan%202023%2020:45:26%20GMT	http://avalogtrade.com/dash/assets/css/metisMenu.min.css	C:/My%20Web%20Sites/frmabas/avalogtrade.com/dash/assets/css/metisMenu.min.css	(from http://avalogtrade.com/?a=faq)
10:49:03	8135/8135	---M-Z	200	added ('OK')	text/css	date:Fri,%2020%20Jan%202023%2020:45:28%20GMT	http://avalogtrade.com/dash/plugins/daterangepicker/daterangepicker.css	C:/My%20Web%20Sites/frmabas/avalogtrade.com/dash/plugins/daterangepicker/daterangepicker.css	(from http://avalogtrade.com/?a=faq)
10:49:04	12073/12073	---M-Z	200	added ('OK')	text/css	date:Fri,%2020%20Jan%202023%2020:45:28%20GMT	http://avalogtrade.com/dash/plugins/dropify/css/dropify.min.css	C:/My%20Web%20Sites/frmabas/avalogtrade.com/dash/plugins/dropify/css/dropify.min.css	(from http://avalogtrade.com/?a=faq)
10:49:05	5514/5514	---M-Z	200	added ('OK')	text/css	date:Fri,%2020%20Jan%202023%2020:45:28%20GMT	http://avalogtrade.com/dash/plugins/jquery-steps/jquery.steps.css	C:/My%20Web%20Sites/frmabas/avalogtrade.com/dash/plugins/jquery-steps/jquery.steps.css	(from http://avalogtrade.com/?a=faq)
10:49:06	2568/2568	---M-Z	200	added ('OK')	text/css	date:Fri,%2020%20Jan%202023%2020:45:28%20GMT	http://avalogtrade.com/dash/assets/css/mastercard.css	C:/My%20Web%20Sites/frmabas/avalogtrade.com/dash/assets/css/mastercard.css	(from http://avalogtrade.com/?a=faq)
10:49:08	197878/197878	---M-Z	200	added ('OK')	text/css	date:Fri,%2020%20Jan%202023%2020:45:28%20GMT	http://avalogtrade.com/dash/assets/css/app.min.css	C:/My%20Web%20Sites/frmabas/avalogtrade.com/dash/assets/css/app.min.css	(from http://avalogtrade.com/?a=faq)
10:49:19	37417/37417	---M-Z	200	added ('OK')	text/css	date:Fri,%2020%20Jan%202023%2020:45:26%20GMT	http://avalogtrade.com/dash/plugins/sweet-alert2/sweetalert2.min.css	C:/My%20Web%20Sites/frmabas/avalogtrade.com/dash/plugins/sweet-alert2/sweetalert2.min.css	(from http://avalogtrade.com/?a=faq)
10:49:36	60983/60983	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2020%20Jan%202023%2020:45:36%20GMT	http://avalogtrade.com/dash/plugins/sweet-alert2/sweetalert2.min.js	C:/My%20Web%20Sites/frmabas/avalogtrade.com/dash/plugins/sweet-alert2/sweetalert2.min.js	(from http://avalogtrade.com/?a=faq)
10:49:45	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Jul%202024%2009:49:41%20GMT	http://avalogtrade.com/f-logo.png	C:/My%20Web%20Sites/frmabas/avalogtrade.com/f-logo.9b.delayed	(from http://avalogtrade.com/?a=faq)
10:49:46	52194/52194	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Jul%202024%2009:49:41%20GMT	http://avalogtrade.com/?a=account	C:/My%20Web%20Sites/frmabas/avalogtrade.com/index489c.html	(from http://avalogtrade.com/?a=faq)
10:49:53	52194/52194	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Jul%202024%2009:49:50%20GMT	http://avalogtrade.com/?a=deposit	C:/My%20Web%20Sites/frmabas/avalogtrade.com/index2017.html	(from http://avalogtrade.com/?a=faq)
10:49:54	52194/52194	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Jul%202024%2009:49:50%20GMT	http://avalogtrade.com/?a=deposit_history	C:/My%20Web%20Sites/frmabas/avalogtrade.com/index238e.html	(from http://avalogtrade.com/?a=faq)
10:49:54	52194/52194	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Jul%202024%2009:49:50%20GMT	http://avalogtrade.com/?a=deposit_list	C:/My%20Web%20Sites/frmabas/avalogtrade.com/indexcc36.html	(from http://avalogtrade.com/?a=faq)
10:49:57	52194/52194	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Jul%202024%2009:49:54%20GMT	http://avalogtrade.com/?a=withdraw	C:/My%20Web%20Sites/frmabas/avalogtrade.com/index035c.html	(from http://avalogtrade.com/?a=faq)
10:49:57	876074/876074	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2020%20Jan%202023%2020:45:36%20GMT	http://avalogtrade.com/dash/plugins/apex-charts/apexcharts.min.js	C:/My%20Web%20Sites/frmabas/avalogtrade.com/dash/plugins/apex-charts/apexcharts.min.js	(from http://avalogtrade.com/?a=faq)
10:50:02	52194/52194	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Jul%202024%2009:49:57%20GMT	http://avalogtrade.com/?a=earnings	C:/My%20Web%20Sites/frmabas/avalogtrade.com/index0f73.html	(from http://avalogtrade.com/?a=faq)
10:50:03	52194/52194	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Jul%202024%2009:49:58%20GMT	http://avalogtrade.com/?a=withdrawal_history	C:/My%20Web%20Sites/frmabas/avalogtrade.com/indexd9a5.html	(from http://avalogtrade.com/?a=faq)
10:50:03	150952/150952	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2020%20Jan%202023%2020:45:36%20GMT	http://avalogtrade.com/dash/assets/js/jquery.min.js	C:/My%20Web%20Sites/frmabas/avalogtrade.com/dash/assets/js/jquery.min.js	(from http://avalogtrade.com/?a=faq)
10:50:08	52194/52194	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Jul%202024%2009:50:02%20GMT	http://avalogtrade.com/?a=referals	C:/My%20Web%20Sites/frmabas/avalogtrade.com/indexe3a5.html	(from http://avalogtrade.com/?a=faq)
